"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"
"7574491000006114"	33	"^ESCTSU757449"	NA	"subsequent nstemi (non-st segment elevation myocardial infarction)"	"703360004"	"3008532019"	32
"7662871000006115"	7	"^ESCTIN766287"	NA	"inducible ischaemia manifest on stress test post myocardial infarction"	"710031008"	"3042814015"	31
"7848501000006110"	7	"^ESCTVE784850"	NA	"ventricular aneurysm as current complication following acute myocardial infarction"	"723858002"	"3427203013"	32
"7848521000006117"	18	"^ESCTPU784852"	NA	"pulmonary embolism as current complication following acute myocardial infarction"	"723859005"	"3427206017"	32
"7848541000006112"	7	"^ESCTAR784854"	NA	"arrhythmia as current complication following acute myocardial infarction"	"723860000"	"3427221011"	32
"7965621000006110"	2	"^ESCTHI796562"	NA	"history of myocardial infarction in last eight weeks"	"461000119108"	"2967019015"	32
"8004261000006118"	9	"^ESCTAC800426"	NA	"acute myocardial infarction due to left coronary artery occlusion"	"17531000119105"	"2968255018"	32
"8011041000006111"	40	"^ESCTAC801104"	NA	"acute myocardial infarction due to right coronary artery occlusion"	"23311000119105"	"2968252015"	32
"8032161000006112"	12	"^ESCTCO803216"	NA	"coronary arteriosclerosis in patient with history of previous myocardial infarction"	"103011000119106"	"3290272012"	27
"8087551000006113"	17	"^ESCTHI808755"	NA	"history of acute st segment elevation myocardial infarction"	"285721000119104"	"3307011019"	32
"8087751000006116"	106	"^ESCTAC808775"	NA	"acute st segment elevation myocardial infarction involving left anterior descending coronary artery"	"285981000119103"	"2922211015"	32
"8308931000006114"	198	"^ESCTTH830893"	NA	"thrombolysis in myocardial infarction risk score for unstable angina or non-st-segment-elevation myocardial infarction"	"883961000000109"	"2279011000000112"	31
"9843951000006115"	18	"^ESCTAC984395"	NA	"acute st segment elevation myocardial infarction of posterolateral wall"	"15712841000119100"	"3041039014"	32
"9843961000006118"	127	"^ESCTAC984396"	NA	"acute st segment elevation myocardial infarction of anterolateral wall"	"15712881000119105"	"3041141013"	32
"9843981000006111"	31	"^ESCTAC984398"	NA	"acute st segment elevation myocardial infarction of lateral wall"	"15712921000119103"	"3041019010"	32
"9843991000006114"	33	"^ESCTAC984399"	NA	"acute st segment elevation myocardial infarction of anteroseptal wall"	"15712961000119108"	"3041144017"	32
"9844011000006119"	74	"^ESCTAC984401"	NA	"acute st segment elevation myocardial infarction of posterior wall"	"15713041000119103"	"3041268019"	32
"9844021000006110"	3	"^ESCTAC984402"	NA	"acute st segment elevation myocardial infarction due to left coronary artery occlusion"	"15713081000119108"	"3082859010"	32
"9844051000006118"	29	"^ESCTAC984405"	NA	"acute st segment elevation myocardial infarction due to right coronary artery occlusion"	"15713121000119105"	"3082407014"	32
"9844071000006111"	4	"^ESCTAC984407"	NA	"acute st segment elevation myocardial infarction of septum"	"15713161000119100"	"3082468018"	32
"9868571000006116"	251	"^ESCTMU986857"	NA	"mural thrombus of left ventricle following acute myocardial infarction"	"15960981000119105"	"3322978018"	32
"12122331000006116"	151	"^ESCT1212233"	NA	"acute st segment elevation myocardial infarction of inferolateral wall"	"12238111000119106"	"3646299014"	32
"12122341000006114"	171	"^ESCT1212234"	NA	"acute st segment elevation myocardial infarction of inferoposterior wall"	"12238151000119107"	"3646297011"	32
"13930031000006112"	209	"^ESCT1393003"	NA	"delayed postmyocardial infarction pericarditis"	"827164008"	"3874232012"	32
"13935161000006114"	8	"^ESCT1393516"	NA	"acute myocardial infarction of right ventricle"	"836293000"	"3890822012"	32
"13935191000006118"	3	"^ESCT1393519"	NA	"acute myocardial infarction of apex of heart"	"836294006"	"3890982011"	32
"13935201000006115"	4	"^ESCT1393520"	NA	"acute apical myocardial infarction of heart"	"836294006"	"3890984012"	32
"13935211000006117"	22	"^ESCT1393521"	NA	"acute myocardial infarction of inferolateral wall with posterior extension"	"836295007"	"3890829015"	32
"13941091000006115"	22	"^ESCT1394109"	NA	"acute st segment elevation myocardial infarction due to proximal left anterior descending coronary artery occlusion"	"840309000"	"3901248018"	32
"13941111000006112"	2	"^ESCT1394111"	NA	"acute stemi (st elevation myocardial infarction) due to proximal lad (left anterior descending) coronary artery occlusion"	"840309000"	"3902914010"	32
"13941141000006111"	68	"^ESCT1394114"	NA	"acute st segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion"	"840312002"	"3901259010"	32
"13941161000006110"	6	"^ESCT1394116"	NA	"acute stemi (st elevation myocardial infarction) due to mid lad (left anterior descending) coronary artery occlusion"	"840312002"	"3902913016"	32
"13941211000006118"	21	"^ESCT1394121"	NA	"acute st segment elevation myocardial infarction due to distal left anterior descending coronary artery occlusion"	"840316004"	"3901277017"	32
"13941231000006112"	1	"^ESCT1394123"	NA	"acute stemi (st elevation myocardial infarction) due to distal lad (left anterior descending) coronary artery occlusion"	"840316004"	"3902912014"	32
"13945211000006116"	12	"^ESCT1394521"	NA	"acute st segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery"	"840609007"	"3902908015"	32
"13945231000006110"	2	"^ESCT1394523"	NA	"acute stemi (st segment elevation myocardial infarction) due to lad (left anterior descending) coronary artery occlusion"	"840609007"	"3902911019"	32
"13945981000006117"	14	"^ESCT1394598"	NA	"acute st segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery"	"840680009"	"3914888011"	32
"13947591000006117"	1	"^ESCT1394759"	NA	"acute st segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery"	"846668006"	"3914916018"	32
"13947721000006111"	1	"^ESCT1394772"	NA	"acute st segment elevation myocardial infarction due to occlusion of intermediate artery"	"846683001"	"3914972012"	32
"13961301000006115"	2	"^ESCT1396130"	NA	"acute st segment elevation myocardial infarction due to occlusion of proximal portion of right coronary artery"	"868214006"	"3963958011"	32
"13961311000006117"	1	"^ESCT1396131"	NA	"acute stemi (st elevation myocardial infarction) due to proximal rca (right coronary artery) occlusion"	"868214006"	"3963959015"	32
"13961341000006118"	7	"^ESCT1396134"	NA	"acute st segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery"	"868217004"	"3963965015"	32
"13961351000006116"	2	"^ESCT1396135"	NA	"acute stemi (st elevation myocardial infarction) due to distal rca (right coronary artery) occlusion"	"868217004"	"3963966019"	32
"13961371000006114"	1	"^ESCT1396137"	NA	"acute st segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery"	"868220007"	"3963973012"	32
"13961381000006112"	4	"^ESCT1396138"	NA	"acute stemi (st elevation myocardial infarction) due to mid rca (right coronary artery) occlusion"	"868220007"	"3963971014"	32
