"source_table"	"medcodeid"	"Observations"	"OriginalReadCode"	"CleansedReadCode"	"term"	"SnomedCTConceptId"	"SnomedCTDescriptionId"	"EmisCodeCategoryId"	"medcode"	"readcode"	"clinicalevents"	"immunisationevents"	"referralevents"	"testevents"	"databaserelease"
"aurum_ischaemic_heart_disease"	"7518321000006118"	"157"	"^ESCTCO751832"	NA	"coronary artery disease absent"	"699196002"	"2983022014"	"27"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"7573181000006118"	"538"	"^ESCTHE757318"	NA	"heart failure with reduced ejection fraction due to coronary artery disease"	"703273002"	"3008136010"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"7696501000006114"	"8"	"^ESCTRE769650"	NA	"resting ischaemia"	"712866001"	"3286157013"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"7703511000006110"	"11"	"^ESCTSU770351"	NA	"subacute ischaemic heart disease"	"713405002"	"3289285016"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"8259701000006112"	"11"	"^ESCTRE825970"	NA	"referral to coronary heart disease clinic"	"809581000000109"	"2112861000000118"	"31"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"9833971000006112"	"1"	"^ESCTCO983397"	NA	"congestive heart failure stage c due to ischaemic cardiomyopathy"	"15629541000119106"	"3323391019"	"31"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"14015311000006110"	"6"	"^ESCT1401531"	NA	"coronary artery disease due to type 2 diabetes mellitus"	"16891151000119103"	"3778765010"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"14194451000006112"	"1"	"^ESCT1419445"	NA	"history of myocardial infarction due to atherothrombotic coronary artery disease"	"387785661000119105"	"4032953018"	"27"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"14194701000006115"	"7"	"^ESCT1419470"	NA	"myocardial infarction due to atherothrombotic coronary artery disease"	"726499301000119105"	"4030229011"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"14639991000006115"	"1271"	"^ESCT1463999"	NA	"administration of prophylactic aspirin for ischaemic heart disease"	"275931000"	"4634330015"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"14742711000006114"	"27"	"^ESCT1474271"	NA	"left ventricular failure with normal ejection fraction due to coronary artery disease"	"1204203009"	"4952600012"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15055891000006113"	"61"	"^ESCT1505589"	NA	"anterior myocardial ischaemia"	"35461000087105"	"5154814013"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15055911000006110"	"1"	"^ESCT1505591"	NA	"anteroapical myocardial ischaemia"	"35471000087101"	"5154768013"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15055931000006116"	"8"	"^ESCT1505593"	NA	"myocardial ischaemia of ventricular septum"	"35481000087104"	"5154964017"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15055961000006113"	"17"	"^ESCT1505596"	NA	"lateral myocardial ischaemia"	"35491000087102"	"5154825016"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15055981000006115"	"5"	"^ESCT1505598"	NA	"anterolateral myocardial ischaemia"	"35501000087105"	"5154841015"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15056001000006116"	"9"	"^ESCT1505600"	NA	"anteroseptal myocardial ischaemia"	"35511000087107"	"5154758015"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15056021000006114"	"38"	"^ESCT1505602"	NA	"apical myocardial ischaemia"	"35521000087104"	"5154816010"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15056041000006119"	"72"	"^ESCT1505604"	NA	"inferior myocardial ischaemia"	"35541000087108"	"5154853016"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15056061000006115"	"20"	"^ESCT1505606"	NA	"inferolateral myocardial ischaemia"	"35551000087106"	"5155114016"	"32"	NA	NA	NA	NA	NA	NA	NA
"aurum_ischaemic_heart_disease"	"15056121000006110"	"7"	"^ESCT1505612"	NA	"posterior myocardial ischaemia"	"35581000087103"	"5154835010"	"32"	NA	NA	NA	NA	NA	NA	NA
"gold_angina"	NA	NA	NA	NA	"angina control - good"	NA	NA	NA	"19542"	"662K000"	"87653"	"0"	"30"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"referral to angina plan self-management programme"	NA	NA	NA	"107574"	"8T04.00"	"20"	"0"	"2"	"0"	"January 2014"
"gold_angina"	NA	NA	NA	NA	"[x]other forms of angina pectoris"	NA	NA	NA	"39546"	"Gyu3000"	"56"	"0"	"0"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"stable angina"	NA	NA	NA	"12804"	"G33z700"	"13346"	"0"	"88"	"1"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina pectoris nos"	NA	NA	NA	"28554"	"G33zz00"	"25603"	"0"	"136"	"1"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina at rest"	NA	NA	NA	"19655"	"G311.14"	"885"	"0"	"70"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"unstable angina"	NA	NA	NA	"1431"	"G311.13"	"41092"	"0"	"6435"	"3"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"crescendo angina"	NA	NA	NA	"4656"	"G311.11"	"6567"	"0"	"1519"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina at rest"	NA	NA	NA	"17307"	"G311200"	"2681"	"0"	"209"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina control"	NA	NA	NA	"13185"	"662K.00"	"61567"	"0"	"1323"	"5"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina pectoris"	NA	NA	NA	"1430"	"G33..00"	"1007961"	"0"	"42184"	"224"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"unstable angina"	NA	NA	NA	"7347"	"G311100"	"37792"	"0"	"1732"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina control nos"	NA	NA	NA	"15349"	"662Kz00"	"1912"	"0"	"28"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"referral to angina plan self-management programme declined"	NA	NA	NA	"108056"	"8IEY.00"	"1"	"0"	"6"	"0"	"May 2014"
"gold_angina"	NA	NA	NA	NA	"angina self-management plan review"	NA	NA	NA	"109391"	"661N000"	"20"	"0"	"0"	"0"	"March 2015"
"gold_angina"	NA	NA	NA	NA	"refractory angina"	NA	NA	NA	"34328"	"G311300"	"198"	"0"	"20"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina control - worsening"	NA	NA	NA	"29300"	"662K300"	"5408"	"0"	"135"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"nocturnal angina"	NA	NA	NA	"18125"	"G330000"	"435"	"0"	"21"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina pectoris nos"	NA	NA	NA	"25842"	"G33z.00"	"15025"	"0"	"83"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"h/o: angina in last year"	NA	NA	NA	"57062"	"14AJ.00"	"310"	"0"	"13"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina on effort"	NA	NA	NA	"1414"	"G33z300"	"8724"	"0"	"671"	"2"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"h/o: angina pectoris"	NA	NA	NA	"6336"	"14A5.00"	"33829"	"0"	"930"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"worsening angina"	NA	NA	NA	"18118"	"G311400"	"4287"	"0"	"605"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina self management plan completed"	NA	NA	NA	"108506"	"662K500"	"26"	"0"	"0"	"0"	"August 2014"
"gold_angina"	NA	NA	NA	NA	"antianginal therapy"	NA	NA	NA	"45960"	"8B27.00"	"155"	"0"	"0"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"prinzmetal's angina"	NA	NA	NA	"12986"	"G331.00"	"1214"	"0"	"23"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"post infarct angina"	NA	NA	NA	"9555"	"G33z500"	"320"	"0"	"2"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina decubitus"	NA	NA	NA	"20095"	"G330.00"	"2550"	"0"	"207"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina control - improving"	NA	NA	NA	"14782"	"662K200"	"3023"	"0"	"6"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"new onset angina"	NA	NA	NA	"26863"	"G33z600"	"969"	"0"	"8"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"variant angina pectoris"	NA	NA	NA	"11048"	"G331.11"	"177"	"0"	"22"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina decubitus nos"	NA	NA	NA	"29902"	"G330z00"	"65"	"0"	"1"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"frequency of angina"	NA	NA	NA	"103655"	"187..00"	"1102"	"0"	"44"	"0"	"January 2012"
"gold_angina"	NA	NA	NA	NA	"angina control - poor"	NA	NA	NA	"15373"	"662K100"	"3573"	"0"	"70"	"0"	"February 2009"
"gold_angina"	NA	NA	NA	NA	"angina self-management plan agreed"	NA	NA	NA	"107967"	"661M000"	"48"	"0"	"0"	"0"	"May 2014"
"gold_angina"	NA	NA	NA	NA	"angina self management plan commenced"	NA	NA	NA	"108504"	"662K400"	"65"	"0"	"0"	"0"	"August 2014"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of coronary artery os"	NA	NA	NA	"7137"	"7920y00"	"17557"	"0"	"90"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percut translum balloon angioplasty mult coronary arteries"	NA	NA	NA	"33735"	"7928100"	"554"	"0"	"5"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for four or more coronary arteries"	NA	NA	NA	"101569"	"7924300"	"7"	"0"	"0"	"0"	"January 2011"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"endovascular placement of two drug-eluting stents"	NA	NA	NA	"93538"	"7A6N000"	"45"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"replacement of coronary arteries using multiple methods"	NA	NA	NA	"55092"	"792C000"	"15"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of one coronary artery"	NA	NA	NA	"70111"	"7922000"	"6"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"diagnostic transluminal operation on coronary artery nos"	NA	NA	NA	"61248"	"792Az00"	"16"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"replacement of coronary artery nos"	NA	NA	NA	"70755"	"792Cz00"	"45"	"0"	"20"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous cor balloon angiop 3 more stents cor art nec"	NA	NA	NA	"92927"	"793G300"	"73"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal balloon angioplasty pulmonary art"	NA	NA	NA	"91624"	"7A0A400"	"10"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"creation of bypass from mammary artery to coronary artery"	NA	NA	NA	"28837"	"7925.11"	"38"	"0"	"2"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of two coronary arteries"	NA	NA	NA	"66664"	"7923100"	"13"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified operations on coronary artery"	NA	NA	NA	"31571"	"792y.00"	"315"	"0"	"10"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"coronary artery operations"	NA	NA	NA	"5904"	"792..00"	"26278"	"0"	"257"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of mammary artery to coronary artery nos"	NA	NA	NA	"56990"	"7925z00"	"101"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other open operation on coronary artery nos"	NA	NA	NA	"41757"	"7927z00"	"23"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"autograft replacement of four of more coronary arteries nec"	NA	NA	NA	"42708"	"7921300"	"106"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other autograft replacement of coronary artery"	NA	NA	NA	"9414"	"7921.00"	"372"	"0"	"5"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"transluminal balloon angioplasty of coronary artery"	NA	NA	NA	"2901"	"7928.00"	"42305"	"0"	"159"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for coronary artery"	NA	NA	NA	"33461"	"7924.00"	"602"	"0"	"2"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal laser coronary angioplasty"	NA	NA	NA	"22828"	"7929000"	"1228"	"0"	"7"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other bypass of coronary artery"	NA	NA	NA	"34963"	"792D.00"	"1184"	"0"	"11"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc translum ball angio insert 1-2 drug elut stents cor art"	NA	NA	NA	"60067"	"793G000"	"1605"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft bypass of coronary artery"	NA	NA	NA	"8312"	"7920.11"	"1882"	"0"	"12"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"repair of coronary artery nec"	NA	NA	NA	"33620"	"792B.00"	"78"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified other open operation on coronary artery"	NA	NA	NA	"95382"	"7927y00"	"9"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"autograft replacement of three coronary arteries nec"	NA	NA	NA	"10209"	"7921200"	"215"	"0"	"3"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for one coronary artery"	NA	NA	NA	"52938"	"7924000"	"21"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for coronary artery nos"	NA	NA	NA	"57634"	"7924z00"	"10"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for three coronary arteries"	NA	NA	NA	"31540"	"7924200"	"39"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified replacement of coronary artery"	NA	NA	NA	"93828"	"792Cy00"	"14"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic graft patch angioplasty"	NA	NA	NA	"64923"	"7A6H300"	"31"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"primary open autograft replacement intra-articular ligament"	NA	NA	NA	"45368"	"7K6PD00"	"9"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"[v]presence of coronary artery bypass graft"	NA	NA	NA	"5030"	"ZV45K00"	"3843"	"0"	"30"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"double anastom thoracic arteries to coronary arteries nec"	NA	NA	NA	"62608"	"7926000"	"3"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other therapeutic transluminal op on coronary artery os"	NA	NA	NA	"6182"	"7929y00"	"54"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal atherectomy of coronary artery"	NA	NA	NA	"93618"	"7929600"	"36"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"rotary blade coronary angioplasty"	NA	NA	NA	"19046"	"7929300"	"2136"	"0"	"31"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other therapeutic transluminal operations on coronary artery"	NA	NA	NA	"24888"	"7929.00"	"424"	"0"	"3"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc tran ball angio ins 3 or more drug elut stents cor art"	NA	NA	NA	"87849"	"793G100"	"243"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"coronary artery operations nos"	NA	NA	NA	"10603"	"792z.00"	"2765"	"0"	"14"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"peroperative angioplasty"	NA	NA	NA	"20903"	"7A6G100"	"676"	"0"	"15"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of four or more coronary arteries"	NA	NA	NA	"45370"	"7922300"	"29"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified allograft replacement of coronary artery"	NA	NA	NA	"59423"	"7922y00"	"97"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of other thoracic artery to coronary artery"	NA	NA	NA	"96804"	"7926.00"	"80"	"0"	"0"	"0"	"May 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other autograft bypass of coronary artery"	NA	NA	NA	"7134"	"7921.11"	"591"	"0"	"8"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of bypass for two coronary arteries"	NA	NA	NA	"67554"	"7924100"	"19"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percut translum balloon angioplasty bypass graft coronary a"	NA	NA	NA	"42462"	"7928200"	"107"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"transluminal balloon angioplasty of coronary artery nos"	NA	NA	NA	"732"	"7928z00"	"4277"	"0"	"207"	"2"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"endovascular placement of three or more drug-eluting stents"	NA	NA	NA	"96851"	"7A6N200"	"19"	"0"	"0"	"0"	"May 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other open operations on coronary artery"	NA	NA	NA	"47788"	"7927.00"	"421"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of one coronary artery"	NA	NA	NA	"92419"	"7923000"	"9"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"emergency percutaneous coronary intervention"	NA	NA	NA	"107406"	"792E000"	"143"	"0"	"0"	"0"	"December 2013"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of coronary artery"	NA	NA	NA	"19402"	"7923.00"	"65"	"0"	"3"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal balloon angioplasty of artery"	NA	NA	NA	"86773"	"7A56400"	"964"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"double implant of mammary arteries into coronary arteries"	NA	NA	NA	"31519"	"7925100"	"12"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc translum balloon angioplasty stenting coronary art nos"	NA	NA	NA	"61208"	"793Gz00"	"320"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft bypass of coronary artery"	NA	NA	NA	"32651"	"7922.11"	"220"	"0"	"4"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of three coronary arteries"	NA	NA	NA	"7442"	"7920200"	"4675"	"0"	"10"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of three coronary arteries"	NA	NA	NA	"45886"	"7922200"	"45"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"rima single anastomosis"	NA	NA	NA	"68123"	"7925312"	"2"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"lima single anastomosis"	NA	NA	NA	"22647"	"7925311"	"60"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of four+ coronary arteries"	NA	NA	NA	"11610"	"7920300"	"2329"	"0"	"4"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of coronary artery nos"	NA	NA	NA	"48767"	"7922z00"	"12"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other autograft replacement of coronary artery os"	NA	NA	NA	"61310"	"7921y00"	"11"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal placement peripheral stent artery"	NA	NA	NA	"96990"	"7A56600"	"52"	"0"	"0"	"0"	"June 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"lima sequential anastomosis"	NA	NA	NA	"48822"	"7925011"	"61"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other specified other bypass of coronary artery"	NA	NA	NA	"3159"	"792Dy00"	"285"	"0"	"5"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of other thoracic artery to coronary artery os"	NA	NA	NA	"114069"	"7926y00"	"1"	"0"	"0"	"0"	"August 2019"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percut transluminal balloon angioplasty stenting pulmon art"	NA	NA	NA	"87503"	"7A0A500"	"182"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous transluminal stent reconstruction of artery"	NA	NA	NA	"73993"	"7A56100"	"38"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutaneous balloon coronary angioplasty"	NA	NA	NA	"5703"	"7928.11"	"5457"	"0"	"21"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of coronary artery"	NA	NA	NA	"18249"	"7920.00"	"3683"	"0"	"15"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic replacement of three coronary arteries"	NA	NA	NA	"66236"	"7923200"	"43"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"[v]presence of coronary angioplasty implant and graft"	NA	NA	NA	"18643"	"ZV45800"	"1255"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of one coronary artery"	NA	NA	NA	"8679"	"7920000"	"764"	"0"	"2"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"connection of other thoracic artery to coronary artery nos"	NA	NA	NA	"72780"	"7926z00"	"2"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"single anastomosis of thoracic artery to coronary artery nec"	NA	NA	NA	"67591"	"7926200"	"3"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"double anastomosis of mammary arteries to coronary arteries"	NA	NA	NA	"33718"	"7925000"	"35"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"prosthetic bypass of coronary artery"	NA	NA	NA	"36011"	"7923.11"	"155"	"0"	"3"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"coronary artery bypass graft occlusion"	NA	NA	NA	"12734"	"SP07600"	"4531"	"0"	"15"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"insertion of drug-eluting coronary artery stent"	NA	NA	NA	"42304"	"7929500"	"4634"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"diagnostic transluminal operation on coronary artery os"	NA	NA	NA	"56905"	"792Ay00"	"17"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percutan transluminal balloon angioplasty stenting renal art"	NA	NA	NA	"68922"	"7A32400"	"21"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"allograft replacement of coronary artery"	NA	NA	NA	"31556"	"7922.00"	"162"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"other therapeutic transluminal op on coronary artery nos"	NA	NA	NA	"31679"	"7929z00"	"64"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"single anastomosis of mammary artery to coronary artery nec"	NA	NA	NA	"51507"	"7925300"	"58"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"endarterectomy of coronary artery nec"	NA	NA	NA	"22020"	"792B000"	"985"	"0"	"14"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"endovascular placement of one drug-eluting stent"	NA	NA	NA	"90705"	"7A6N400"	"58"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc translumin balloon angioplasty stenting coronary artery"	NA	NA	NA	"43939"	"793G.00"	"17501"	"0"	"15"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"perc transluminal insertion stent superior mesenteric artery"	NA	NA	NA	"98794"	"7A35E00"	"41"	"0"	"0"	"0"	"March 2010"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"repair of coronary artery nos"	NA	NA	NA	"44585"	"792Bz00"	"60"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"autograft replacement of two coronary arteries nec"	NA	NA	NA	"19413"	"7921100"	"117"	"0"	"1"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"[v]presence of coronary artery bypass graft - cabg"	NA	NA	NA	"5674"	"ZV45K11"	"8052"	"0"	"49"	"2"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"saphenous vein graft replacement of two coronary arteries"	NA	NA	NA	"7634"	"7920100"	"2040"	"0"	"4"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"percut translum cutting balloon angioplasty coronary artery"	NA	NA	NA	"86071"	"7928300"	"44"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"single implantation thoracic artery into coronary artery nec"	NA	NA	NA	"60753"	"7926300"	"3"	"0"	"0"	"0"	"February 2009"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"revision of connection of thoracic artery to coronary artery"	NA	NA	NA	"114714"	"7924400"	"0"	"0"	"0"	"0"	"March 2020"
"gold_coronary_revascularisation"	NA	NA	NA	NA	"transluminal balloon angioplasty of coronary artery os"	NA	NA	NA	"41547"	"7928y00"	"331"	"0"	"1"	"0"	"February 2009"
