ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues

12450941000033113	34998011000001101	Pelican Platinum with Vitamin E colostomy bag with filter, standard 207435E 35mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E colostomy bag with filter, standard						142

12451041000033115	34998711000001104	Pelican Platinum with Vitamin E colostomy bag with filter, standard 207440E 40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E colostomy bag with filter, standard						34

12451341000033118	34994611000001103	Pelican Platinum with Vitamin E convex colostomy bag with filter, mini 407212E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, mini						141

12451441000033112	34994811000001104	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 407412E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						3030

12451541000033113	34995211000001104	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 408415E Cut to fit 15mm-60mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						753

12451641000033114	34995011000001109	Pelican Platinum with Vitamin E convex colostomy bag with filter, maxi 407612E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, maxi						316

12451741000033117	34995511000001101	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 407425E 25mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						69

12451841000033110	34995711000001106	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 407430E 30mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						55

12451941000033119	34995911000001108	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 407435E 35mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						71

12452041000033113	34996111000001104	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard 407440E 40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex colostomy bag with filter, standard						58

12452141000033112	34999911000001105	Pelican Platinum with Vitamin E convex ileostomy bag with filter, mini 418212E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, mini						549

12452241000033117	35000111000001102	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 418412E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						6373

12452341000033110	35000311000001100	Pelican Platinum with Vitamin E convex ileostomy bag with filter, maxi 418612E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, maxi						2043

12452441000033116	35000511000001106	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 420415E Cut to fit 15mm-60mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						2334

12452541000033115	35000711000001101	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 418425E 25mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						116

12452641000033119	35000911000001104	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 418430E 30mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						141

12452741000033111	35001111000001108	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 418435E 35mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						42

12452841000033118	35001311000001105	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard 418440E 40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex ileostomy bag with filter, standard						67

12452941000033114	35001611000001100	Pelican Platinum with Vitamin E ileostomy bag with filter, mini 218212E Cut to fit 12mm-65mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, mini						104

12453041000033116	35001811000001101	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 218412E Cut to fit 12mm-65mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						2249

12453141000033117	35002211000001109	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 220415E Cut to fit 15mm-80mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						1237

12453241000033112	35002011000001104	Pelican Platinum with Vitamin E ileostomy bag with filter, maxi 218612E Cut to fit 12mm-65mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, maxi						693

12453341000033119	35002411000001108	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 218425E 25mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						3

12453441000033113	35002611000001106	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 218430E 30mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						27

12453541000033114	35002811000001105	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 218435E 35mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						50

12453641000033110	35003011000001108	Pelican Platinum with Vitamin E ileostomy bag with filter, standard 218440E 40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E ileostomy bag with filter, standard						49

12453741000033118	837611000001101	Aptamil Pepti-Junior powder (Nutricia Ltd)	Aptamil Pepti-Junior powder	 Powder/ Powder for gastroenteral or oral liquid					34743

12453841000033111	34990811000001109	Comfishield Set CSSET-Jet-60 60mm aperture Jet (Kavendor Ltd)	Comfishield Set						77

12453941000033115	34991011000001107	Comfishield Set CSSET-Pearl-60 60mm aperture Pearl (Kavendor Ltd)	Comfishield Set						29

12454041000033118	34991211000001102	Comfishield Set CSSET-Sand-60 60mm aperture Sand (Kavendor Ltd)	Comfishield Set						27

12454141000033119	34991411000001103	Comfishield Set CSSET-Jet-75 75mm aperture Jet (Kavendor Ltd)	Comfishield Set						83

12454241000033114	34991611000001100	Comfishield Set CSSET-Pearl-75 75mm aperture Pearl (Kavendor Ltd)	Comfishield Set						20

12454341000033116	34991811000001101	Comfishield Set CSSET-Sand-75 75mm aperture Sand (Kavendor Ltd)	Comfishield Set						41

12454441000033110	34992211000001109	Comfishield Set CSSET-Jet-90 90mm aperture Jet (Kavendor Ltd)	Comfishield Set						102

12454541000033111	34992411000001108	Comfishield Set CSSET-Pearl-90 90mm aperture Pearl (Kavendor Ltd)	Comfishield Set						19

12454641000033112	34992611000001106	Comfishield Set CSSET-Sand-90 90mm aperture Sand (Kavendor Ltd)	Comfishield Set						26

12454741000033115	34992811000001105	Comfishield Pads CSPAD-Jet-60 60mm aperture Jet (Kavendor Ltd)	Comfishield Pads						25

12454841000033113	34993011000001108	Comfishield Pads CSPAD-Pearl-60 60mm aperture Pearl (Kavendor Ltd)	Comfishield Pads						3

12454941000033117	34993211000001103	Comfishield Pads CSPAD-Sand-60 60mm aperture Sand (Kavendor Ltd)	Comfishield Pads						22

12455041000033117	34994011000001105	Comfishield Pads CSPAD-Jet-90 90mm aperture Jet (Kavendor Ltd)	Comfishield Pads						14

12455141000033118	34994211000001100	Comfishield Pads CSPAD-Pearl-90 90mm aperture Pearl (Kavendor Ltd)	Comfishield Pads						1

12455241000033113	34994411000001101	Comfishield Pads CSPAD-Sand-90 90mm aperture Sand (Kavendor Ltd)	Comfishield Pads						5

12455341000033115	34993411000001104	Comfishield Pads CSPAD-Jet-75 75mm aperture Jet (Kavendor Ltd)	Comfishield Pads						10

12455441000033114	34993611000001101	Comfishield Pads CSPAD-Pearl-75 75mm aperture Pearl (Kavendor Ltd)	Comfishield Pads						2

12455541000033110	34993811000001102	Comfishield Pads CSPAD-Sand-75 75mm aperture Sand (Kavendor Ltd)	Comfishield Pads						3

12455641000033111	34985311000001108	Evolve eyelid wipes (Medicom Healthcare Ltd)	Evolve eyelid wipes	Ointment					1354

12455741000033119	35005511000001101	Salts mouldable seals with aloe, thin SMSAT15 15mm-40mm (Salts Healthcare)	Salts mouldable seals with aloe, thin						5885

12455841000033112	35005711000001106	Salts mouldable seals with aloe, thin SMSAT35 35mm-70mm (Salts Healthcare)	Salts mouldable seals with aloe, thin						2851

12455941000033116	35005911000001108	Salts mouldable seals with aloe, standard SMSAS15 15mm-40mm (Salts Healthcare)	Salts mouldable seals with aloe, standard						2236

12456041000033114	35006111000001104	Salts mouldable seals with aloe, standard SMSAS35 35mm-70mm (Salts Healthcare)	Salts mouldable seals with aloe, standard						1270

12456141000033113	35006311000001102	Salts mouldable seals with aloe, large SMSAL 15mm-100mm (Salts Healthcare)	Salts mouldable seals with aloe, large						553

12456241000033118	35003211000001103	Pelican Platinum with Vitamin E convex urostomy bag with bung, mini 421212E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, mini						13

12456341000033111	35003411000001104	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421412E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						1106

12456441000033117	35003611000001101	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 422415E Cut to fit 15mm-60mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						72

12456541000033116	35003711000001105	Pelican Platinum with Vitamin E convex urostomy bag with bung, maxi 421612E Cut to fit 12mm-40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, maxi						116

12456641000033115	35004011000001105	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421420E 20mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						80

12456741000033112	35004211000001100	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421425E 25mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						198

12456841000033119	35004411000001101	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421430E 30mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						4

12456941000033110	35004611000001103	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421435E 35mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						4

12457041000033111	35004811000001104	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard 421440E 40mm Clear (Pelican Healthcare Ltd)	Pelican Platinum with Vitamin E convex urostomy bag with bung, standard						7

12457141000033110	34976811000001104	AproDerm ointment (Fontus Health Ltd)	AproDerm ointment	Ointment					85600

12457241000033115	34976311000001108	Dermatonics Once Callus Removing Balm (Dermatonics Ltd)	Dermatonics Once Callus Removing Balm						2377

12457341000033113	35020011000001109	Orlos 60mg capsules (Crescent Pharma Ltd)	Orlos 60mg capsules	Capsule/ Oral capsule	Oral	Orlistat	60.000mg		53

12457441000033119	34971911000001104	Tenofovir alafenamide 25mg tablets	Tenofovir alafenamide 25mg tablets	Tablet/ Oral Tablet	Oral	Tenofovir alafenamide fumarate	25.000mg	05030301	358

12457541000033118	34967111000001104	Vemlidy 25mg tablets (Gilead Sciences Ltd)	Vemlidy 25mg tablets	Tablet/ Oral Tablet	Oral	Tenofovir alafenamide fumarate	25.000mg		3

12457641000033117	35025711000001101	Testosterone 16.2mg/g transdermal gel (20.25mg per actuation)	Testosterone 16.2mg/g transdermal gel (20.25mg per actuation)	Gel/ Transdermal gel	Transdermal	Testosterone	16.200mg/1.000gram	06040200	147895

12457741000033114	35020311000001107	Testogel 16.2mg/g gel (Besins Healthcare (UK) Ltd)	Testogel 16.2mg/g gel	Gel/ Transdermal gel	Transdermal	Testosterone	16.200mg/1.000gram		125405

12457841000033116	31146311000001101	Phenol 2% in Compound zinc paste	Phenol 2% in Compound zinc paste	 Cutaneous paste/ Paste	Cutaneous	Phenol/ Zinc oxide	20.000mg/1.000gram + 245.000mg/1.000gram		3

12457941000033112	23661811000001101	Colecalciferol 2,000unit orodispersible tablets sugar free	Colecalciferol 2,000unit orodispersible tablets sugar free	Orodispersible tablet	Oral	Colecalciferol	2000.000unit + 2000.000unit	09060400	8365

12458041000033110		D3 Lemon Melts  Tablets  2,000 units							41

12458141000033114	35018311000001100	Niraparib 100mg capsules	Niraparib 100mg capsules	Capsule/ Oral capsule	Oral	Niraparib tosylate monohydrate	100.000mg	08010500	439

12458241000033119	35017411000001108	Zejula 100mg capsules (GlaxoSmithKline UK Ltd)	Zejula 100mg capsules	Capsule/ Oral capsule	Oral	Niraparib tosylate monohydrate	100.000mg		5

12458341000033112	34786311000001108	Vagi-Wave (Vagi-Moose Ltd)	Vagi-Wave	Not applicable					28

12459641000033113	34972011000001106	Exmabase gel (Ascot Laboratories Ltd)	Exmabase gel	Gel/ Cutaneous gel		Isopropyl myristate/ Liquid paraffin	150.000mg/1.000gram + 150.000mg/1.000gram		694

12459741000033116	34972211000001101	Exmaben cream (Ascot Laboratories Ltd)	Exmaben cream	Cream/ Cutaneous cream		Liquid paraffin light/ White soft paraffin	105.000mg/1.000gram + 132.000mg/1.000gram		407

12459841000033114	34966811000001109	SunVit-D3 200unit with Calcium 500mg chewable tablets (SunVit-D3 Ltd)	SunVit-D3 200unit with Calcium 500mg chewable tablets	Chewable tablet		Calcium carbonate/ Colecalciferol	1.250gram + 200.000unit + 200.000unit		3354

12459941000033118	34967311000001102	SunVit-D3 400unit with Calcium 500mg chewable tablets (SunVit-D3 Ltd)	SunVit-D3 400unit with Calcium 500mg chewable tablets	Chewable tablet		Calcium carbonate/ Colecalciferol	1.250gram + 400.000unit + 400.000unit		9555

12461741000033110	13005311000001104	Efavirenz 600mg / Emtricitabine 200mg / Tenofovir disoproxil 245mg tablets	Efavirenz 600mg / Emtricitabine 200mg / Tenofovir disoproxil 245mg tablets	Tablet/ Oral Tablet	Oral	Efavirenz/ Emtricitabine/ Tenofovir disoproxil	600.000mg + 200.000mg + 245.000mg	05030100	625

12461841000033117	35040711000001108	Hydrocortisone sodium phosphate 3.35mg/ml eye drops 0.4ml unit dose preservative free	Hydrocortisone sodium phosphate 3.35mg/ml eye drops 0.4ml unit dose preservative free	Eye drops	Ocular	Hydrocortisone sodium phosphate	3.350mg/1.000ml	11030100	6624

12461941000033113	35022111000001109	Softacort 3.35mg/ml eye drops 0.4ml unit dose (Thea Pharmaceuticals Ltd)	Softacort 3.35mg/ml eye drops 0.4ml unit dose	Eye drops	Ocular	Hydrocortisone sodium phosphate	3.350mg/1.000ml		19608

12462041000033119	35007011000001102	Exmalatum cream (Ascot Laboratories Ltd)	Exmalatum cream	Cream/ Cutaneous cream		Liquid paraffin light/ White soft paraffin	60.000mg/1.000gram + 150.000mg/1.000gram		90

12462141000033115	35007211000001107	ExmaQS cream (Ascot Laboratories Ltd)	ExmaQS cream	Cream/ Cutaneous cream		Liquid paraffin light/ White soft paraffin	60.000mg/1.000gram + 150.000mg/1.000gram		341

12462541000033112	15361711000001106	Coconut oil 75% in Emulsifying ointment	Coconut oil 75% in Emulsifying ointment	Ointment	Route of administration not applicable	Coconut oil	750.000mg/1.000gram	13020100	13

12462641000033113	35040811000001100	Tivozanib 1340microgram capsules	Tivozanib 1340microgram capsules	Capsule/ Oral capsule	Oral	Tivozanib hydrochloride monohydrate	1.340mg	08020400	33

12462841000033114	35041211000001107	Brabio 40mg/1ml solution for injection pre-filled syringes (Viatris UK Healthcare Ltd)	Brabio 40mg/1ml solution for injection pre-filled syringes	Solution for injection	Subcutaneous	Glatiramer acetate	40.000mg/1.000ml		40

12462941000033118	35071111000001100	Uniflo-Xtra all silicone catheter male 12Ch 1007UB12 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter male 12Ch						102

12463041000033111	35071311000001103	Uniflo-Xtra all silicone catheter male 14Ch 1007UB14 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter male 14Ch						430

12463141000033110	35071511000001109	Uniflo-Xtra all silicone catheter male 16Ch 1007UB16 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter male 16Ch						384

12463241000033115	35071711000001104	Uniflo-Xtra all silicone catheter male 18Ch 1007UB18 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter male 18Ch						63

12463341000033113	35071911000001102	Uniflo-Xtra all silicone catheter female 12Ch 1007UBF12 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter female 12Ch						313

12463441000033119	35072811000001103	CovaWound Hydrocolloid Border dressing 5cm x 5cm square (Covalon Technologies (Europe) Ltd)	CovaWound Hydrocolloid Border dressing 5cm x 5cm square						274

12463541000033118	35073111000001104	CovaWound Hydrocolloid Border dressing 10cm x 10cm square (Covalon Technologies (Europe) Ltd)	CovaWound Hydrocolloid Border dressing 10cm x 10cm square						343

12463641000033117	35072111000001105	Uniflo-Xtra all silicone catheter female 14Ch 1007UBF14 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter female 14Ch						281

12463741000033114	35073411000001109	CovaWound Hydrocolloid Border dressing 15cm x 15cm square (Covalon Technologies (Europe) Ltd)	CovaWound Hydrocolloid Border dressing 15cm x 15cm square						72

12463841000033116	35072211000001104	Uniflo-Xtra all silicone catheter female 16Ch 1007UBF16 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter female 16Ch						138

12463941000033112	35072411000001100	Uniflo-Xtra all silicone catheter female 18Ch 1007UBF18 5ml balloon (LINC Medical Systems Ltd)	Uniflo-Xtra all silicone catheter female 18Ch						89

12464441000033117	35063611000001102	CovaWound Non-Adherent Foam dressing 5cm x 5cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam dressing 5cm x 5cm square						140

12464541000033116	35081811000001100	CovaWound Non-Adherent Foam dressing 10cm x 10cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam dressing 10cm x 10cm square						73

12464641000033115	35064211000001101	CovaWound Non-Adherent Foam dressing 15cm x 15cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam dressing 15cm x 15cm square						14

12464741000033112	35064511000001103	CovaWound Non-Adherent Foam dressing 20cm x 20cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam dressing 20cm x 20cm square						25

12464841000033119	35065111000001106	CovaWound Non-Adherent Foam dressing 10cm x 13cm heel (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam dressing 10cm x 13cm heel						16

12464941000033110	35067111000001102	Tielle Essential Silicone Adhesive Foam dressing 10cm x 10cm (Systagenix Wound Management Ltd)	Tielle Essential Silicone Adhesive Foam dressing 10cm x 10cm						6

12465041000033110	35067411000001107	Tielle Essential Silicone Adhesive Foam dressing 15cm x 15cm (Systagenix Wound Management Ltd)	Tielle Essential Silicone Adhesive Foam dressing 15cm x 15cm						6

12465541000033117	35065411000001101	CovaWound Non-Adherent Foam Border dressing 10cm x 10cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam Border dressing 10cm x 10cm square						78

12465641000033116	35065711000001107	CovaWound Non-Adherent Foam Border dressing 15cm x 15cm square (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam Border dressing 15cm x 15cm square						22

12465741000033113	35066211000001106	CovaWound Non-Adherent Foam Border dressing 10cm x 20cm rectangular (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam Border dressing 10cm x 20cm rectangular						5

12465841000033115	35066511000001109	CovaWound Non-Adherent Foam Border dressing 15cm x 20cm rectangular (Covalon Technologies (Europe) Ltd)	CovaWound Non-Adherent Foam Border dressing 15cm x 20cm rectangular						8

12465941000033111	35068311000001104	Tielle Essential Silicone Border dressing 7.5cm x 7.5cm (Systagenix Wound Management Ltd)	Tielle Essential Silicone Border dressing 7.5cm x 7.5cm						4

12466441000033110	35069911000001106	Tielle Essential Silicone Border dressing 20cm x 20cm (Systagenix Wound Management Ltd)	Tielle Essential Silicone Border dressing 20cm x 20cm						1

12466541000033111	35070411000001101	Tielle Essential Silicone Border dressing 18.5cm x 18.5cm sacral (Systagenix Wound Management Ltd)	Tielle Essential Silicone Border dressing 18.5cm x 18.5cm sacral						1

12466641000033112	35072611000001102	Aerobika mucus clearance device (Trudell Medical UK Ltd)	Aerobika mucus clearance device						5931

12466741000033115	35066911000001102	Prontosan Debridement pad (B.Braun Medical Ltd)	Prontosan Debridement pad						2312

12466841000033113	35086111000001103	Canakinumab 150mg/1ml solution for injection vials	Canakinumab 150mg/1ml solution for injection vials	Solution for injection	Subcutaneous	Canakinumab	150.000mg/1.000ml	08020400	70

12467041000033116	35070711000001107	Vortex with adult mask (Pari Medical Ltd)	Vortex with adult mask						32

12467141000033117	35074211000001108	Prosys sterile leg bag with non-flocked back and lever tap PH500S-LT 500ml bag, short tube (CliniSupplies Ltd)	Prosys sterile leg bag with non-flocked back and lever tap						3244

12467241000033112	35082511000001106	MySharps disposal unit pocket container (LiteOptics Ltd)	MySharps disposal unit pocket container						227

12467341000033119	35074411000001107	Prosys sterile leg bag with non-flocked back and lever tap PH500L-LT 500ml bag, long tube (CliniSupplies Ltd)	Prosys sterile leg bag with non-flocked back and lever tap						4406

12467441000033113	35079111000001101	Moderma Flex urostomy bag with CeraPlus skin barrier 59400 Cut to fit 13mm-64mm Transparent (Hollister Ltd)	Moderma Flex urostomy bag with CeraPlus skin barrier						3522

12467541000033114	35079311000001104	Moderma Flex convex urostomy bag with CeraPlus skin barrier 59700 Cut to fit 13mm-25mm Transparent (Hollister Ltd)	Moderma Flex convex urostomy bag with CeraPlus skin barrier						2718

12467641000033110	35079511000001105	Moderma Flex convex urostomy bag with CeraPlus skin barrier 59701 Cut to fit 13mm-38mm Transparent (Hollister Ltd)	Moderma Flex convex urostomy bag with CeraPlus skin barrier						5705

12467741000033118	35079711000001100	Moderma Flex convex urostomy bag with CeraPlus skin barrier 59702 Cut to fit 13mm-51mm Transparent (Hollister Ltd)	Moderma Flex convex urostomy bag with CeraPlus skin barrier						1756

12467841000033111	35057111000001105	5-Aminolevulinic acid 8mg medicated plasters	5-Aminolevulinic acid 8mg medicated plasters	Medicated plaster	Cutaneous	Aminolevulinic acid hydrochloride	8.000mg		2

12468041000033117		Prosys  Leg Bag Short Tube, Click Close Tap + Straps  500 ml, PH500S+							526

12468141000033118		Prosys  Leg Bag Long Tube, Click Close Tap + Straps  500 ml, PH500L+							464

12468241000033113	35101211000001105	Theophylline 50mg/5ml oral suspension	Theophylline 50mg/5ml oral suspension	Oral suspension	Oral	Theophylline	10.000mg/1.000ml	03010300	163

12468341000033115	35053811000001109	Sodium thiosulfate 12.5g/50ml solution for injection vials	Sodium thiosulfate 12.5g/50ml solution for injection vials	Solution for injection	Intravenous	Sodium thiosulfate	250.000mg/1.000ml		27

12468441000033114	35075011000001104	Comfizz Level I shallow waistband with silicone grip small/medium WBS/M-SH-si Black (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip small/medium						221

12468541000033110	35075211000001109	Comfizz Level I shallow waistband with silicone grip medium/large WBM/L-SH-si Black (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip medium/large						221

12468641000033111	35075411000001108	Comfizz Level I shallow waistband with silicone grip large/extra large WBL/XL-SH-si Black (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip large/extra large						83

12468741000033119	35075611000001106	Comfizz Level I shallow waistband with silicone grip extra large/XX large WBXL/2XL-SH-si Black (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip extra large/XX large						42

12468841000033112	35075811000001105	Comfizz Level I shallow waistband with silicone grip XX large/XXX large WB2XL/3XL-SH-si Black (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip XX large/XXX large						11

12468941000033116	35070911000001109	KreaMoint 50:50 ointment (Essential-Healthcare Ltd)	KreaMoint 50:50 ointment	Ointment/ Cutaneous ointment		Liquid paraffin/ White soft paraffin	500.000mg/1.000gram + 500.000mg/1.000gram		3267

12469041000033113	35076011000001108	Comfizz Level I shallow waistband with silicone grip extra large/XX large WNXL/2XL-SH-si Neutral (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip extra large/XX large						31

12469141000033112	35076211000001103	Comfizz Level I shallow waistband with silicone grip XX large/XXX large WN2XL/3XL-SH-si Neutral (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip XX large/XXX large						8

12469241000033117	35076411000001104	Comfizz Level I shallow waistband with silicone grip small/medium WWS/M-SH-si White (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip small/medium						66

12469341000033110	35076611000001101	Comfizz Level I shallow waistband with silicone grip medium/large WWM/L-SH-si White (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip medium/large						109

12469441000033116	35076811000001102	Comfizz Level I shallow waistband with silicone grip large/extra large WWL/XL-SH-si White (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip large/extra large						24

12469541000033115	35077011000001106	Comfizz Level I shallow waistband with silicone grip extra large/XX large WWXL/2XL-SH-si White (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip extra large/XX large						24

12469641000033119	35077211000001101	Comfizz Level I shallow waistband with silicone grip XX large/XXX large WW2XL/3XL-SH-si White (Kavendor Ltd)	Comfizz Level I shallow waistband with silicone grip XX large/XXX large						1

12469741000033111	35078211000001102	Comfizz Level I waistband with silicone grip small/medium WWS/M-si White (Kavendor Ltd)	Comfizz Level I waistband with silicone grip small/medium						36

12469841000033118	35078411000001103	Comfizz Level I waistband with silicone grip medium/large WWM/L-si White (Kavendor Ltd)	Comfizz Level I waistband with silicone grip medium/large						104

12469941000033114	35078611000001100	Comfizz Level I waistband with silicone grip large/extra large WWL/XL-si White (Kavendor Ltd)	Comfizz Level I waistband with silicone grip large/extra large						49

12470041000033110	35078811000001101	Comfizz Level I waistband with silicone grip extra large/XX large WWXL/2XL-si White (Kavendor Ltd)	Comfizz Level I waistband with silicone grip extra large/XX large						12

12470141000033114	35079011000001102	Comfizz Level I waistband with silicone grip XX large/XXX large WW2XL/3XL-si White (Kavendor Ltd)	Comfizz Level I waistband with silicone grip XX large/XXX large						14

12470241000033119	35077411000001102	Comfizz Level I waistband with silicone grip small/medium WBS/M-si Black (Kavendor Ltd)	Comfizz Level I waistband with silicone grip small/medium						114

12470341000033112	35077611000001104	Comfizz Level I waistband with silicone grip medium/large WBM/L-si Black (Kavendor Ltd)	Comfizz Level I waistband with silicone grip medium/large						279

12470441000033118	35077911000001105	Comfizz Level I waistband with silicone grip extra large/XX large WBXL/2XL-si Black (Kavendor Ltd)	Comfizz Level I waistband with silicone grip extra large/XX large						48

12470541000033117	35077811000001100	Comfizz Level I waistband with silicone grip large/extra large WBL/XL-si Black (Kavendor Ltd)	Comfizz Level I waistband with silicone grip large/extra large						106

12470641000033116	35078111000001108	Comfizz Level I waistband with silicone grip XX large/XXX large WB2XL/3XL-si Black (Kavendor Ltd)	Comfizz Level I waistband with silicone grip XX large/XXX large						21

